time;     0,138 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0173 ;   0,0173; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00011;  0,00003;  0,00497;; motors ;  814,4;  814,3;  814,2;  814,2 ;  ; 
time;     0,140 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0175 ;   0,0175; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00001;  0,00000;  0,00025;; motors ;  814,5;  814,5;  814,4;  814,4 ;  ; 
time;     0,141 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0176 ;   0,0176; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00000;  0,00000;  0,00001;; motors ;  814,6;  814,6;  814,5;  814,5 ;  ; 
time;     0,142 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0177 ;   0,0177; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  814,7;  814,7;  814,5;  814,5 ;  ; 
time;     0,142 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0178 ;   0,0178; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  814,8;  814,8;  814,6;  814,6 ;  ; 
time;     0,143 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0179 ;   0,0179; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  814,9;  814,9;  814,7;  814,7 ;  ; 
time;     0,144 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0180 ;   0,0180; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  815,0;  815,0;  814,8;  814,8 ;  ; 
time;     0,145 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0182 ;   0,0182; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  815,1;  815,1;  814,9;  814,9 ;  ; 
time;     0,146 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0183 ;   0,0183; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  815,2;  815,2;  815,0;  815,0 ;  ; 
time;     0,147 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0184 ;   0,0184; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  815,3;  815,2;  815,1;  815,1 ;  ; 
time;     0,148 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0185 ;   0,0185; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  815,4;  815,3;  815,2;  815,2 ;  ; 
time;     0,149 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0186 ;   0,0186; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  815,5;  815,4;  815,2;  815,2 ;  ; 
time;     0,150 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0187 ;   0,0187; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  815,6;  815,5;  815,3;  815,3 ;  ; 
time;     0,151 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0188 ;   0,0188; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  815,7;  815,6;  815,5;  815,5 ;  ; 
time;     0,152 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0190 ;   0,0190; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  815,8;  815,8;  815,6;  815,6 ;  ; 
time;     0,153 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0191 ;   0,0191; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  815,9;  815,9;  815,7;  815,7 ;  ; 
time;     0,154 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0192 ;   0,0192; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  816,0;  815,9;  815,8;  815,8 ;  ; 
time;     0,154 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0193 ;   0,0193; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  816,1;  816,0;  815,8;  815,8 ;  ; 
time;     0,155 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0194 ;   0,0194; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  816,2;  816,1;  815,9;  815,9 ;  ; 
time;     0,156 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0195 ;   0,0195; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  816,3;  816,2;  816,0;  816,0 ;  ; 
time;     0,157 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0197 ;   0,0197; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  816,4;  816,3;  816,2;  816,2 ;  ; 
time;     0,158 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0198 ;   0,0198; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  816,5;  816,4;  816,2;  816,2 ;  ; 
time;     0,159 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0199 ;   0,0199; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  816,6;  816,5;  816,3;  816,3 ;  ; 
time;     0,160 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0200 ;   0,0200; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  816,7;  816,6;  816,4;  816,4 ;  ; 
time;     0,161 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0201 ;   0,0201; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  816,8;  816,7;  816,5;  816,5 ;  ; 
time;     0,162 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0202 ;   0,0202; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00000;  0,00000;  0,00000;; motors ;  816,8;  816,8;  816,6;  816,6 ;  ; 
