Time;      1,270938; ; Orientation;    0,550;   -1,005;   48,904;OrientationFilter;    0,519;   -0,871;   46,587;OrientationPrediction;    0,533;   -0,936;   47,751;Acceleration; -0,03100; -0,00800; -0,96300;AccelerationFilter; -0,02644; -0,00707; -0,96166;AccelerationPrediction; -0,02861; -0,00632; -0,96166;Gyro;  0,04239; -0,13691;  0,98903;GyroFilter;  0,00379; -0,03252;  1,01915;Magnetometer;    0,097;   -0,320;    0,619;MagnetometerFilter;    0,097;   -0,320;    0,619; ; 
Time;      1,291014; ; Orientation;    0,541;   -1,010;   49,903;OrientationFilter;    0,529;   -0,926;   47,714;OrientationPrediction;    0,541;   -0,984;   48,814;Acceleration; -0,02600; -0,00800; -0,96100;AccelerationFilter; -0,02726; -0,00744; -0,96180;AccelerationPrediction; -0,02713; -0,00868; -0,96135;Gyro; -0,00797; -0,00399;  0,86875;GyroFilter;  0,00916; -0,04769;  0,98305;Magnetometer;    0,097;   -0,320;    0,619;MagnetometerFilter;    0,097;   -0,320;    0,619; ; 
Time;      1,310963; ; Orientation;    0,532;   -1,015;   50,940;OrientationFilter;    0,532;   -0,960;   48,797;OrientationPrediction;    0,525;   -0,970;   49,857;Acceleration; -0,02500; -0,00700; -0,96000;AccelerationFilter; -0,02656; -0,00747; -0,96128;AccelerationPrediction; -0,02468; -0,00686; -0,96048;Gyro; -0,00722; -0,00461;  0,90750;GyroFilter;  0,00246; -0,03033;  0,94508;Magnetometer;    0,097;   -0,320;    0,616;MagnetometerFilter;    0,097;   -0,320;    0,618; ; 
Time;      1,331392; ; Orientation;    0,523;   -1,020;   51,953;OrientationFilter;    0,530;   -0,983;   49,857;OrientationPrediction;    0,528;   -1,003;   50,914;Acceleration; -0,02300; -0,00500; -0,95900;AccelerationFilter; -0,02553; -0,00688; -0,96057;AccelerationPrediction; -0,02486; -0,00588; -0,95995;Gyro; -0,00783; -0,00392;  0,86558;GyroFilter; -0,00154; -0,01991;  0,92166;Magnetometer;    0,097;   -0,318;    0,616;MagnetometerFilter;    0,097;   -0,320;    0,617; ; 
Time;      1,351027; ; Orientation;    0,515;   -1,023;   52,830;OrientationFilter;    0,526;   -0,999;   50,871;OrientationPrediction;    0,520;   -1,012;   51,852;Acceleration; -0,02700; -0,01000; -0,95600;AccelerationFilter; -0,02532; -0,00713; -0,95934;AccelerationPrediction; -0,02598; -0,00839; -0,95772;Gyro; -0,00754; -0,00326;  0,77953;GyroFilter; -0,00400; -0,01338;  0,88202;Magnetometer;    0,097;   -0,318;    0,616;MagnetometerFilter;    0,097;   -0,319;    0,617; ; 
Time;      1,370941; ; Orientation;    0,507;   -1,028;   53,744;OrientationFilter;    0,520;   -1,009;   51,837;OrientationPrediction;    0,514;   -1,019;   52,779;Acceleration; -0,02600; -0,00900; -0,95800;AccelerationFilter; -0,02579; -0,00808; -0,95840;AccelerationPrediction; -0,02656; -0,00932; -0,95795;Gyro; -0,00663; -0,00382;  0,80054;GyroFilter; -0,00523; -0,00944;  0,84523;Magnetometer;    0,097;   -0,318;    0,616;MagnetometerFilter;    0,097;   -0,319;    0,616; ; 
Time;      1,391038; ; Orientation;    0,499;   -1,031;   54,632;OrientationFilter;    0,513;   -1,017;   52,778;OrientationPrediction;    0,506;   -1,025;   53,714;Acceleration; -0,02600; -0,00500; -0,96100;AccelerationFilter; -0,02588; -0,00765; -0,95884;AccelerationPrediction; -0,02532; -0,00566; -0,96042;Gyro; -0,00737; -0,00318;  0,77153;GyroFilter; -0,00594; -0,00707;  0,82155;Magnetometer;    0,097;   -0,318;    0,616;MagnetometerFilter;    0,097;   -0,318;    0,616; ; 
Time;      1,410973; ; Orientation;    0,592;   -1,089;   55,556;OrientationFilter;    0,526;   -1,035;   53,704;OrientationPrediction;    0,557;   -1,061;   54,629;Acceleration; -0,02500; -0,00900; -0,96600;AccelerationFilter; -0,02573; -0,00739; -0,96071;AccelerationPrediction; -0,02552; -0,00786; -0,96330;Gyro;  0,08219; -0,05057;  0,80917;GyroFilter;  0,01140; -0,01499;  0,80907;Magnetometer;    0,097;   -0,318;    0,616;MagnetometerFilter;    0,097;   -0,318;    0,616; ; 
Time;      1,431012; ; Orientation;    0,585;   -1,093;   56,340;OrientationFilter;    0,551;   -1,057;   54,602;OrientationPrediction;    0,579;   -1,081;   55,479;Acceleration; -0,02500; -0,01100; -0,96300;AccelerationFilter; -0,02544; -0,00843; -0,96222;AccelerationPrediction; -0,02511; -0,01060; -0,96283;Gyro; -0,00629; -0,00359;  0,68293;GyroFilter;  0,02202; -0,01983;  0,78386;Magnetometer;    0,097;   -0,318;    0,616;MagnetometerFilter;    0,097;   -0,318;    0,616; ; 
Time;      1,450976; ; Orientation;    0,578;   -1,097;   57,129;OrientationFilter;    0,563;   -1,072;   55,455;OrientationPrediction;    0,559;   -1,079;   56,279;Acceleration; -0,02600; -0,00800; -0,96200;AccelerationFilter; -0,02546; -0,00886; -0,96233;AccelerationPrediction; -0,02584; -0,00818; -0,96130;Gyro; -0,00631; -0,00361;  0,68929;GyroFilter;  0,01069; -0,01334;  0,74476;Magnetometer;    0,097;   -0,318;    0,616;MagnetometerFilter;    0,097;   -0,318;    0,616; ; 
